scenario,task,task_id,run_id,target_case,model,model_type,features,n_features,input_strategy,segment,input_length_pct,rmse,r2,mae,n_runs,seed,source_file
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,XGBoost,ML,Delta+Meta,27,prefix,-,100.0,0.0574679148112784,0.8659847548571105,0.0467480549128616,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,70.0,0.0576651799470817,0.8650631307187311,0.0444895872911986,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.057800582507489,0.864428701127959,0.0501230241270626,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,100.0,0.0581007125844264,0.863017135304048,0.0510298189608489,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,40.0,0.0583614373591859,0.8617849658718425,0.0483878835509805,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,60.0,0.0585243308252028,0.8610123411039101,0.0489313452909974,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,XGBoost,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0586234969109109,0.8605409289910217,0.0527115262781872,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,100.0,0.0587150313919137,0.8601050873844097,0.051331541617127,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,XGBoost,ML,Delta,24,prefix,-,100.0,0.0600284936680946,0.8537761489961403,0.0479718627386233,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,90.0,0.0603094325668325,0.8524042639403284,0.0518570581078529,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,Ridge,ML,Delta+Meta,27,prefix,-,80.0,0.0612941623879903,0.8475450409342622,0.0521421218534063,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,30.0,0.0619530720236691,0.8442496543612092,0.0469691176470588,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,80.0,0.0640100065579007,0.8337356763938658,0.0529941176470588,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,Ridge,ML,Raw+Delta+Meta,51,prefix,-,70.0,0.065790731246882,0.8243562286613456,0.0517692173749715,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T2,S3_T2,2026-06-08_201620_H4_S3_T2_entry_steady,1,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady,100.0,0.0659414475555317,0.8235505618933993,0.0534691176470588,17,0,experiments/executions/H4/S3/T2/2026-06-08_201620_H4_S3_T2_entry_steady/metrics/H4_S3_T2_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,90.0,0.0668983936794719,0.8183921126450688,0.0574280973918297,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,Ridge,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.067320997903707,0.8160903929907506,0.0537643742981569,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.0677082425622002,0.813968533667753,0.0515012443240951,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,80.0,0.0677365516930623,0.8138129399061543,0.0591247727239833,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,XGBoost,ML,Raw+Meta,27,prefix,-,50.0,0.0683447671051472,0.8104543323795944,0.0608584379623917,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,50.0,0.0683447671051472,0.8104543323795944,0.0608584379623917,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,60.0,0.0684817299474927,0.8096938725195753,0.0541882352941177,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,50.0,0.0687282919976558,0.8083210468446987,0.0554411764705883,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,Ridge,ML,Delta,24,prefix,-,80.0,0.0688864942339533,0.8074375987374819,0.0567320999263317,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,Ridge,ML,Delta+Meta,27,prefix,-,70.0,0.0694858585054769,0.8040721459483303,0.0568685028715879,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,20.0,0.0696305641338724,0.8032552492300712,0.0543838235294118,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,50.0,0.0703285807242094,0.7992909141840097,0.0560347984818851,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,60.0,0.0719649822814466,0.789842074841779,0.0580514700710773,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,50.0,0.0734059219946757,0.7813419240635071,0.056876437103047,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,Ridge,ML,Raw+Delta+Meta,51,prefix_with_case6,-,60.0,0.0738367344770356,0.7787678250467318,0.0618173553423965,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,XGBoost,ML,Delta+Meta,27,prefix,-,50.0,0.074367112814583,0.7755781342740701,0.0548775059685987,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,Ridge,ML,Raw+Delta+Meta,51,prefix,-,60.0,0.0746013093836585,0.7741624119742417,0.0625277207174667,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,40.0,0.0748940548822091,0.7723865006439464,0.0601397058823529,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,70.0,0.0750815371050187,0.7712455049503163,0.0634441176470589,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,Ridge,ML,Raw+Delta,48,prefix,-,100.0,0.0756106140451824,0.7680102181024496,0.0629752926148513,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,60.0,0.0762450059640296,0.7641009825667507,0.059968421616975,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,Ridge,ML,Delta+Meta,27,prefix,-,90.0,0.0763749334913059,0.7632963163343399,0.066971161570962,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,50.0,0.0764324189362826,0.7629398607071771,0.0631096692295635,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.0767218722885073,0.761140943897943,0.0686405271642348,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,60.0,0.0772309693514423,0.7579604715246469,0.0608150672474328,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,Ridge,ML,Raw,24,prefix,-,80.0,0.0773092917221818,0.7574693027009314,0.0689842247927046,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,Ridge,ML,Raw+Delta+Meta,51,prefix_with_case6,-,40.0,0.0777468971099087,0.7547158660312909,0.0621588616235332,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,RandomForest,ML,Raw+Delta+Meta,51,prefix,-,80.0,0.0781056687978921,0.7524468610611431,0.0689117647058823,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,XGBoost,ML,Raw,24,prefix,-,20.0,0.0796830391247247,0.7423470578215101,0.0636610837017788,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,XGBoost,ML,Raw,24,prefix,-,50.0,0.080135264523555,0.7394142419789937,0.0708747837648672,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,XGBoost,ML,Delta+Meta,27,prefix,-,40.0,0.080511285978862,0.7369629933882565,0.0585190261725117,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,80.0,0.0805277141919027,0.7368556377846327,0.0723651455956346,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,XGBoost,ML,Raw+Meta,27,prefix,-,20.0,0.080872278251032,0.7345989222860757,0.0672449882766779,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,20.0,0.080872278251032,0.7345989222860757,0.0672449882766779,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,XGBoost,ML,Raw,24,prefix,-,60.0,0.0810855546659035,0.7331972447432517,0.0707903978316223,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,RandomForest,ML,Raw+Delta+Meta,51,prefix_with_case6,-,70.0,0.0811110175317305,0.7330296531306497,0.0649617647058824,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,XGBoost,ML,Raw+Delta,48,prefix,-,40.0,0.0824120209884141,0.7243966733175878,0.0669503650419852,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,Ridge,ML,Delta+Meta,27,prefix,-,60.0,0.0827080892030992,0.7224128861294076,0.0663064171481238,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,Ridge,ML,Delta,24,prefix,-,90.0,0.0828138291838355,0.7217026576802194,0.065603332734523,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,Ridge,ML,Delta,24,prefix,-,70.0,0.0828817544399345,0.7212459423977257,0.067520043711002,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,XGBoost,ML,Delta,24,prefix,-,50.0,0.0830062562408462,0.7204078460285945,0.0612464747884694,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,XGBoost,ML,Raw+Delta+Meta,51,prefix,-,40.0,0.083030197908977,0.72024653606875,0.0682073976362452,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,XGBoost,ML,Raw+Meta,27,prefix,-,70.0,0.0833992905645499,0.7177538418393205,0.0720758683365934,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,70.0,0.0833992905645499,0.7177538418393205,0.0720758683365934,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,XGBoost,ML,Raw+Meta,27,prefix,-,60.0,0.0838500504907032,0.7146946054188215,0.0714573876910349,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,60.0,0.0838500504907032,0.7146946054188215,0.0714573876910349,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,Ridge,ML,Raw+Delta+Meta,51,prefix,-,50.0,0.084029883676571,0.7134695042480114,0.0713124302109185,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,XGBoost,ML,Delta,24,prefix,-,40.0,0.0845343041959521,0.7100191682919188,0.0601922802817003,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,RandomForest,ML,Raw,24,prefix,-,20.0,0.0846345152546266,0.7093312461386585,0.0668661764705883,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,XGBoost,ML,Raw+Meta,27,prefix,-,30.0,0.0847435946698063,0.708581518692875,0.0759084629311281,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,30.0,0.0847435946698063,0.708581518692875,0.0759084629311281,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,XGBoost,ML,Delta+Meta,27,prefix,-,70.0,0.0848176058993914,0.7080722729245538,0.0617915500525166,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,Ridge,ML,Delta,24,prefix,-,30.0,0.0850702296420428,0.7063307075774161,0.0717401573616559,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,RandomForest,ML,Raw+Delta,48,prefix,-,80.0,0.0852466867036734,0.705111156048498,0.0756632352941177,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T2,S1_T2,2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models,1,Ridge,ML,Raw+Delta+Meta,51,prefix,-,40.0,0.0853640048890907,0.7042989337524447,0.0699606015893786,17,0,experiments/executions/H4/S1/T2/2026-06-08_191851_H4_S1_T2_raw_delta_meta_all_models/metrics/H4_S1_T2_shift_metrics.csv
S3,T1,S3_T1,2026-06-08_201520_H4_S3_T1_entry_steady_exit,1,RandomForest,ML,Raw+Delta+Meta,51,segment,Entry+Steady+Exit,100.0,0.0855110923794957,0.7032790331708703,0.0741794117647059,17,0,experiments/executions/H4/S3/T1/2026-06-08_201520_H4_S3_T1_entry_steady_exit/metrics/H4_S3_T1_locv_per_case.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,100.0,0.0855110923794957,0.7032790331708703,0.0741794117647059,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T5,S1_T5,2026-06-08_171530_H4_S1_T5_with_case6,1,XGBoost,ML,Raw+Delta+Meta,51,prefix_with_case6,-,40.0,0.0856371233877487,0.7024037408605369,0.0698554222373401,17,0,experiments/executions/H4/S1/T5/2026-06-08_171530_H4_S1_T5_with_case6/metrics/H4_S1_T5_shift_metrics.csv
S1,T4,S1_T4,2026-06-08_193658_H4_S1_T4_delta_meta_only,1,Ridge,ML,Delta+Meta,27,prefix,-,50.0,0.0858249629251057,0.7010967924640642,0.0680238595941677,17,0,experiments/executions/H4/S1/T4/2026-06-08_193658_H4_S1_T4_delta_meta_only/metrics/H4_S1_T4_shift_metrics.csv
S1,T1,S1_T1,2026-06-08_161302_H4_S1_T1_input_signal_length_effect,1,RandomForest,ML,Raw+Meta,27,prefix,-,20.0,0.0861097664795924,0.69910972624066,0.070439705882353,17,0,experiments/executions/H4/S1/T1/2026-06-08_161302_H4_S1_T1_input_signal_length_effect/metrics/H4_S1_T1_shift_metrics.csv
S1,T3,S1_T3,2026-06-08_165151_H4_S1_T3_locv_target_restricted,1,RandomForest,ML,Raw+Delta+Meta,51,prefix_target_restricted,-,20.0,0.0861097664795924,0.69910972624066,0.070439705882353,17,0,experiments/executions/H4/S1/T3/2026-06-08_165151_H4_S1_T3_locv_target_restricted/metrics/H4_S1_T3_shift_metrics.csv
S3,T4,S3_T4,2026-06-08_201902_H4_S3_T4_noload_excluded_prefix,1,RandomForest,ML,Raw+Delta+Meta,51,noload_excl_prefix,Entry+Steady+Exit,90.0,0.0862374400962043,0.698216814083441,0.0733455882352942,17,0,experiments/executions/H4/S3/T4/2026-06-08_201902_H4_S3_T4_noload_excluded_prefix/metrics/H4_S3_T4_locv_per_case.csv
S1,T8,S1_T8,2026-06-08_174655_H4_S1_T8_raw_delta_no_meta,1,RandomForest,ML,Raw+Delta,48,prefix,-,70.0,0.0866042703365308,0.6956439490053324,0.0703529411764708,17,0,experiments/executions/H4/S1/T8/2026-06-08_174655_H4_S1_T8_raw_delta_no_meta/metrics/H4_S1_T8_shift_metrics.csv
S1,T7,S1_T7,2026-06-08_174208_H4_S1_T7_delta_only,1,Ridge,ML,Delta,24,prefix,-,100.0,0.086713713944842,0.6948742208739174,0.0678143527330427,17,0,experiments/executions/H4/S1/T7/2026-06-08_174208_H4_S1_T7_delta_only/metrics/H4_S1_T7_shift_metrics.csv
S1,T6,S1_T6,2026-06-08_173840_H4_S1_T6_raw_only,1,XGBoost,ML,Raw,24,prefix,-,70.0,0.0867220112956914,0.6948158251103365,0.0752121915536768,17,0,experiments/executions/H4/S1/T6/2026-06-08_173840_H4_S1_T6_raw_only/metrics/H4_S1_T6_shift_metrics.csv
